"Statistic Label","Census Year","County","Age","Sex","UNIT","VALUE"
"Population","2011","Dún Laoghaire-Rathdown","Age 12","Females","Number","1230"
"Population","2011","Dún Laoghaire-Rathdown","Age 12","Both Sexes","Number","2486"
"Population","2011","Dún Laoghaire-Rathdown","Age 13","Males","Number","1298"
"Population","2011","Dún Laoghaire-Rathdown","Age 13","Females","Number","1275"
"Population","2011","Dún Laoghaire-Rathdown","Age 13","Both Sexes","Number","2573"
"Population","2011","Dún Laoghaire-Rathdown","Age 14","Males","Number","1311"
"Population","2011","Dún Laoghaire-Rathdown","Age 14","Females","Number","1212"
"Population","2011","Dún Laoghaire-Rathdown","Age 14","Both Sexes","Number","2523"
"Population","2011","Dún Laoghaire-Rathdown","Age 15","Males","Number","1274"
"Population","2011","Dún Laoghaire-Rathdown","Age 15","Females","Number","1203"
"Population","2011","Dún Laoghaire-Rathdown","Age 15","Both Sexes","Number","2477"
"Population","2011","Dún Laoghaire-Rathdown","Age 16","Males","Number","1207"
"Population","2011","Dún Laoghaire-Rathdown","Age 16","Females","Number","1199"
"Population","2011","Dún Laoghaire-Rathdown","Age 16","Both Sexes","Number","2406"
"Population","2011","Dún Laoghaire-Rathdown","Age 17","Males","Number","1310"
"Population","2011","Dún Laoghaire-Rathdown","Age 17","Females","Number","1232"
"Population","2011","Dún Laoghaire-Rathdown","Age 17","Both Sexes","Number","2542"
"Population","2011","Dún Laoghaire-Rathdown","Age 18","Males","Number","1442"
"Population","2011","Dún Laoghaire-Rathdown","Age 18","Females","Number","1371"
"Population","2011","Dún Laoghaire-Rathdown","Age 18","Both Sexes","Number","2813"
"Population","2011","Dún Laoghaire-Rathdown","Age 19","Males","Number","1718"
"Population","2011","Dún Laoghaire-Rathdown","Age 19","Females","Number","1720"
"Population","2011","Dún Laoghaire-Rathdown","Age 19","Both Sexes","Number","3438"
"Population","2011","Dún Laoghaire-Rathdown","Age 20-24","Males","Number","7430"
"Population","2011","Dún Laoghaire-Rathdown","Age 20-24","Females","Number","7827"
"Population","2011","Dún Laoghaire-Rathdown","Age 20-24","Both Sexes","Number","15257"
"Population","2011","Dún Laoghaire-Rathdown","Age 25-29","Males","Number","7560"
"Population","2011","Dún Laoghaire-Rathdown","Age 25-29","Females","Number","8249"
"Population","2011","Dún Laoghaire-Rathdown","Age 25-29","Both Sexes","Number","15809"
"Population","2011","Dún Laoghaire-Rathdown","Age 30-34","Males","Number","7903"
"Population","2011","Dún Laoghaire-Rathdown","Age 30-34","Females","Number","8339"
"Population","2011","Dún Laoghaire-Rathdown","Age 30-34","Both Sexes","Number","16242"
"Population","2011","Dún Laoghaire-Rathdown","Age 35-39","Males","Number","7161"
"Population","2011","Dún Laoghaire-Rathdown","Age 35-39","Females","Number","7567"
"Population","2011","Dún Laoghaire-Rathdown","Age 35-39","Both Sexes","Number","14728"
"Population","2011","Dún Laoghaire-Rathdown","Age 40-44","Males","Number","6747"
"Population","2011","Dún Laoghaire-Rathdown","Age 40-44","Females","Number","7381"
"Population","2011","Dún Laoghaire-Rathdown","Age 40-44","Both Sexes","Number","14128"
"Population","2011","Dún Laoghaire-Rathdown","Age 45-49","Males","Number","6668"
"Population","2011","Dún Laoghaire-Rathdown","Age 45-49","Females","Number","7661"
"Population","2011","Dún Laoghaire-Rathdown","Age 45-49","Both Sexes","Number","14329"
"Population","2011","Dún Laoghaire-Rathdown","Age 50-54","Males","Number","6169"
"Population","2011","Dún Laoghaire-Rathdown","Age 50-54","Females","Number","6863"
"Population","2011","Dún Laoghaire-Rathdown","Age 50-54","Both Sexes","Number","13032"
"Population","2011","Dún Laoghaire-Rathdown","Age 55-59","Males","Number","5451"
"Population","2011","Dún Laoghaire-Rathdown","Age 55-59","Females","Number","6036"
"Population","2011","Dún Laoghaire-Rathdown","Age 55-59","Both Sexes","Number","11487"
"Population","2011","Dún Laoghaire-Rathdown","Age 60-64","Males","Number","4730"
"Population","2011","Dún Laoghaire-Rathdown","Age 60-64","Females","Number","5436"
"Population","2011","Dún Laoghaire-Rathdown","Age 60-64","Both Sexes","Number","10166"
"Population","2011","Dún Laoghaire-Rathdown","Age 65-69","Males","Number","4101"
"Population","2011","Dún Laoghaire-Rathdown","Age 65-69","Females","Number","4790"
"Population","2011","Dún Laoghaire-Rathdown","Age 65-69","Both Sexes","Number","8891"
"Population","2011","Dún Laoghaire-Rathdown","Age 70-74","Males","Number","3347"
"Population","2011","Dún Laoghaire-Rathdown","Age 70-74","Females","Number","4123"
"Population","2011","Dún Laoghaire-Rathdown","Age 70-74","Both Sexes","Number","7470"
"Population","2011","Dún Laoghaire-Rathdown","Age 75-79","Males","Number","2621"
"Population","2011","Dún Laoghaire-Rathdown","Age 75-79","Females","Number","3327"
"Population","2011","Dún Laoghaire-Rathdown","Age 75-79","Both Sexes","Number","5948"
"Population","2011","Dún Laoghaire-Rathdown","Age 80-84","Males","Number","1579"
"Population","2011","Dún Laoghaire-Rathdown","Age 80-84","Females","Number","2575"
"Population","2011","Dún Laoghaire-Rathdown","Age 80-84","Both Sexes","Number","4154"
"Population","2011","Dún Laoghaire-Rathdown","Age 85 and over","Males","Number","1024"
"Population","2011","Dún Laoghaire-Rathdown","Age 85 and over","Females","Number","2385"
"Population","2011","Dún Laoghaire-Rathdown","Age 85 and over","Both Sexes","Number","3409"
"Population","2011","Dún Laoghaire-Rathdown","Total","Males","Number","98567"
"Population","2011","Dún Laoghaire-Rathdown","Total","Females","Number","107694"
"Population","2011","Dún Laoghaire-Rathdown","Total","Both Sexes","Number","206261"
"Population","2011","Kildare County","Age 0","Males","Number","1956"
"Population","2011","Kildare County","Age 0","Females","Number","1869"
"Population","2011","Kildare County","Age 0","Both Sexes","Number","3825"
"Population","2011","Kildare County","Age 1","Males","Number","1945"
"Population","2011","Kildare County","Age 1","Females","Number","1868"
"Population","2011","Kildare County","Age 1","Both Sexes","Number","3813"
"Population","2011","Kildare County","Age 2","Males","Number","1952"
"Population","2011","Kildare County","Age 2","Females","Number","1862"
"Population","2011","Kildare County","Age 2","Both Sexes","Number","3814"
"Population","2011","Kildare County","Age 3","Males","Number","2004"
"Population","2011","Kildare County","Age 3","Females","Number","1904"
"Population","2011","Kildare County","Age 3","Both Sexes","Number","3908"
"Population","2011","Kildare County","Age 4","Males","Number","1809"
"Population","2011","Kildare County","Age 4","Females","Number","1745"
"Population","2011","Kildare County","Age 4","Both Sexes","Number","3554"
"Population","2011","Kildare County","Age 5","Males","Number","1746"
"Population","2011","Kildare County","Age 5","Females","Number","1701"
"Population","2011","Kildare County","Age 5","Both Sexes","Number","3447"
"Population","2011","Kildare County","Age 6","Males","Number","1806"
"Population","2011","Kildare County","Age 6","Females","Number","1705"
"Population","2011","Kildare County","Age 6","Both Sexes","Number","3511"
"Population","2011","Kildare County","Age 7","Males","Number","1818"
"Population","2011","Kildare County","Age 7","Females","Number","1732"
"Population","2011","Kildare County","Age 7","Both Sexes","Number","3550"
"Population","2011","Kildare County","Age 8","Males","Number","1796"
"Population","2011","Kildare County","Age 8","Females","Number","1708"
"Population","2011","Kildare County","Age 8","Both Sexes","Number","3504"
"Population","2011","Kildare County","Age 9","Males","Number","1776"
"Population","2011","Kildare County","Age 9","Females","Number","1552"
"Population","2011","Kildare County","Age 9","Both Sexes","Number","3328"
"Population","2011","Kildare County","Age 10","Males","Number","1715"
"Population","2011","Kildare County","Age 10","Females","Number","1567"
"Population","2011","Kildare County","Age 10","Both Sexes","Number","3282"
"Population","2011","Kildare County","Age 11","Males","Number","1591"
"Population","2011","Kildare County","Age 11","Females","Number","1469"
"Population","2011","Kildare County","Age 11","Both Sexes","Number","3060"
"Population","2011","Kildare County","Age 12","Males","Number","1604"
"Population","2011","Kildare County","Age 12","Females","Number","1514"
"Population","2011","Kildare County","Age 12","Both Sexes","Number","3118"
"Population","2011","Kildare County","Age 13","Males","Number","1504"
"Population","2011","Kildare County","Age 13","Females","Number","1435"
"Population","2011","Kildare County","Age 13","Both Sexes","Number","2939"
"Population","2011","Kildare County","Age 14","Males","Number","1520"
"Population","2011","Kildare County","Age 14","Females","Number","1395"
"Population","2011","Kildare County","Age 14","Both Sexes","Number","2915"
"Population","2011","Kildare County","Age 15","Males","Number","1395"
"Population","2011","Kildare County","Age 15","Females","Number","1289"
"Population","2011","Kildare County","Age 15","Both Sexes","Number","2684"
"Population","2011","Kildare County","Age 16","Males","Number","1378"
"Population","2011","Kildare County","Age 16","Females","Number","1277"
"Population","2011","Kildare County","Age 16","Both Sexes","Number","2655"
"Population","2011","Kildare County","Age 17","Males","Number","1308"
"Population","2011","Kildare County","Age 17","Females","Number","1234"
"Population","2011","Kildare County","Age 17","Both Sexes","Number","2542"
"Population","2011","Kildare County","Age 18","Males","Number","1391"
"Population","2011","Kildare County","Age 18","Females","Number","1317"
"Population","2011","Kildare County","Age 18","Both Sexes","Number","2708"
"Population","2011","Kildare County","Age 19","Males","Number","1304"
"Population","2011","Kildare County","Age 19","Females","Number","1325"
"Population","2011","Kildare County","Age 19","Both Sexes","Number","2629"
"Population","2011","Kildare County","Age 20-24","Males","Number","6290"
"Population","2011","Kildare County","Age 20-24","Females","Number","6756"
"Population","2011","Kildare County","Age 20-24","Both Sexes","Number","13046"
"Population","2011","Kildare County","Age 25-29","Males","Number","7668"
"Population","2011","Kildare County","Age 25-29","Females","Number","8576"
"Population","2011","Kildare County","Age 25-29","Both Sexes","Number","16244"
"Population","2011","Kildare County","Age 30-34","Males","Number","9276"
"Population","2011","Kildare County","Age 30-34","Females","Number","9574"
"Population","2011","Kildare County","Age 30-34","Both Sexes","Number","18850"
"Population","2011","Kildare County","Age 35-39","Males","Number","9309"
"Population","2011","Kildare County","Age 35-39","Females","Number","9489"
"Population","2011","Kildare County","Age 35-39","Both Sexes","Number","18798"
"Population","2011","Kildare County","Age 40-44","Males","Number","8412"
"Population","2011","Kildare County","Age 40-44","Females","Number","8152"
"Population","2011","Kildare County","Age 40-44","Both Sexes","Number","16564"
"Population","2011","Kildare County","Age 45-49","Males","Number","7121"
"Population","2011","Kildare County","Age 45-49","Females","Number","7168"
"Population","2011","Kildare County","Age 45-49","Both Sexes","Number","14289"
"Population","2011","Kildare County","Age 50-54","Males","Number","6042"
"Population","2011","Kildare County","Age 50-54","Females","Number","6031"
"Population","2011","Kildare County","Age 50-54","Both Sexes","Number","12073"
"Population","2011","Kildare County","Age 55-59","Males","Number","5138"
"Population","2011","Kildare County","Age 55-59","Females","Number","5184"
"Population","2011","Kildare County","Age 55-59","Both Sexes","Number","10322"
"Population","2011","Kildare County","Age 60-64","Males","Number","4349"
"Population","2011","Kildare County","Age 60-64","Females","Number","4335"
"Population","2011","Kildare County","Age 60-64","Both Sexes","Number","8684"
"Population","2011","Kildare County","Age 65-69","Males","Number","3267"
"Population","2011","Kildare County","Age 65-69","Females","Number","3069"
"Population","2011","Kildare County","Age 65-69","Both Sexes","Number","6336"
"Population","2011","Kildare County","Age 70-74","Males","Number","1933"
"Population","2011","Kildare County","Age 70-74","Females","Number","2054"
"Population","2011","Kildare County","Age 70-74","Both Sexes","Number","3987"
"Population","2011","Kildare County","Age 75-79","Males","Number","1267"
"Population","2011","Kildare County","Age 75-79","Females","Number","1503"
